market,arrival_date,price
E.Godavari,12-06-2020,425
Delhi (CC),12-06-2020,460
Chittoor,12-06-2020,433
Chennai (CC),12-06-2020,440
Brahmapur (OD),12-06-2020,432
Ahmedabad,12-06-2020,445
Barwala,12-06-2020,423
Ajmer,12-06-2020,409
Hyderabad,12-06-2020,405
Mumbai (CC),12-06-2020,465
Bengaluru (CC),12-06-2020,425
Varanasi (CC),12-06-2020,500
Muzaffurpur (CC),12-06-2020,486
Raipur,12-06-2020,410
Surat,12-06-2020,460
Mysuru,12-06-2020,425
Nagpur,12-06-2020,420
Namakkal,12-06-2020,420
Patna,12-06-2020,476
Pune,12-06-2020,470
Ranchi (CC),12-06-2020,486
Vijayawada,12-06-2020,425
Vizag,12-06-2020,441
Warangal,12-06-2020,407
Ludhiana,12-06-2020,430
Allahabad (CC),12-06-2020,471
Bhopal,12-06-2020,420
Hospet,12-06-2020,390
Indore (CC),12-06-2020,430
Jabalpur,12-06-2020,420
Kanpur (CC),12-06-2020,462
Kolkata (WB),12-06-2020,460
W.Godavari,12-06-2020,425
Luknow (CC),12-06-2020,500
Mumbai (CC),13-06-2020,440
Midnapur (KOL),13-06-2020,430
Ludhiana,13-06-2020,350
Hyderabad,13-06-2020,360
E.Godavari,13-06-2020,375
Delhi (CC),13-06-2020,365
Brahmapur (OD),13-06-2020,385
Chennai (CC),13-06-2020,485
Burdwan (CC),13-06-2020,430
Muzaffurpur (CC),13-06-2020,400
Bengaluru (CC),13-06-2020,435
Barwala,13-06-2020,350
Asansole,13-06-2020,437
Ajmer,13-06-2020,350
Ahmedabad,13-06-2020,380
Chittoor,13-06-2020,478
Mysuru,13-06-2020,440
Ranchi (CC),13-06-2020,409
Namakkal,13-06-2020,430
Varanasi (CC),13-06-2020,400
Surat,13-06-2020,420
Raipur,13-06-2020,411
Luknow (CC),13-06-2020,417
Kolkata (WB),13-06-2020,460
Kanpur (CC),13-06-2020,371
Jabalpur,13-06-2020,400
Nagpur,13-06-2020,375
Indore (CC),13-06-2020,410
Allahabad (CC),13-06-2020,381
Warangal,13-06-2020,373
W.Godavari,13-06-2020,375
Vizag,13-06-2020,360
Vijayawada,13-06-2020,380
Pune,13-06-2020,455
Patna,13-06-2020,400
Hospet,13-06-2020,400
Bhopal,13-06-2020,425
Mysuru,14-06-2020,440
Surat,14-06-2020,420
Mumbai (CC),14-06-2020,425
Midnapur (KOL),14-06-2020,430
Ludhiana,14-06-2020,355
Hyderabad,14-06-2020,365
E.Godavari,14-06-2020,375
Delhi (CC),14-06-2020,365
Chittoor,14-06-2020,443
Chennai (CC),14-06-2020,450
Burdwan (CC),14-06-2020,430
Brahmapur (OD),14-06-2020,385
Bengaluru (CC),14-06-2020,435
Barwala,14-06-2020,353
Asansole,14-06-2020,430
Ajmer,14-06-2020,355
Ahmedabad,14-06-2020,385
Muzaffurpur (CC),14-06-2020,405
Varanasi (CC),14-06-2020,409
Nagpur,14-06-2020,390
Patna,14-06-2020,405
Raipur,14-06-2020,411
Luknow (CC),14-06-2020,408
Kolkata (WB),14-06-2020,460
Kanpur (CC),14-06-2020,371
Jabalpur,14-06-2020,400
Indore (CC),14-06-2020,400
Hospet,14-06-2020,400
Bhopal,14-06-2020,385
Allahabad (CC),14-06-2020,381
Warangal,14-06-2020,363
W.Godavari,14-06-2020,375
Vizag,14-06-2020,360
Vijayawada,14-06-2020,380
Ranchi (CC),14-06-2020,409
Pune,14-06-2020,435
Namakkal,14-06-2020,430
Muzaffurpur (CC),15-06-2020,419
Brahmapur (OD),15-06-2020,393
Mumbai (CC),15-06-2020,425
Nagpur,15-06-2020,390
Mysuru,15-06-2020,440
Midnapur (KOL),15-06-2020,440
Ludhiana,15-06-2020,355
Hyderabad,15-06-2020,370
E.Godavari,15-06-2020,380
Delhi (CC),15-06-2020,370
Chittoor,15-06-2020,478
Chennai (CC),15-06-2020,485
Burdwan (CC),15-06-2020,440
Bengaluru (CC),15-06-2020,435
Barwala,15-06-2020,359
Asansole,15-06-2020,437
Ajmer,15-06-2020,360
Ahmedabad,15-06-2020,390
Namakkal,15-06-2020,430
Pune,15-06-2020,435
Patna,15-06-2020,419
Vijayawada,15-06-2020,385
Varanasi (CC),15-06-2020,417
Surat,15-06-2020,430
Raipur,15-06-2020,411
Luknow (CC),15-06-2020,417
Kolkata (WB),15-06-2020,475
Kanpur (CC),15-06-2020,371
Ranchi (CC),15-06-2020,414
Indore (CC),15-06-2020,400
Jabalpur,15-06-2020,400
Bhopal,15-06-2020,385
Allahabad (CC),15-06-2020,405
Warangal,15-06-2020,368
W.Godavari,15-06-2020,380
Vizag,15-06-2020,365
Hospet,15-06-2020,400
Vijayawada,16-06-2020,390
Ranchi (CC),16-06-2020,424
Vizag,16-06-2020,375
W.Godavari,16-06-2020,385
Pune,16-06-2020,440
Patna,16-06-2020,409
Warangal,16-06-2020,373
Jabalpur,16-06-2020,405
Bhopal,16-06-2020,400
Hospet,16-06-2020,400
Namakkal,16-06-2020,430
Indore (CC),16-06-2020,380
Luknow (CC),16-06-2020,417
Kolkata (WB),16-06-2020,487
Kanpur (CC),16-06-2020,371
Allahabad (CC),16-06-2020,405
Nagpur,16-06-2020,390
Ludhiana,16-06-2020,357
Muzaffurpur (CC),16-06-2020,428
Raipur,16-06-2020,415
Ahmedabad,16-06-2020,395
Ajmer,16-06-2020,360
Asansole,16-06-2020,437
Barwala,16-06-2020,359
Bengaluru (CC),16-06-2020,435
Brahmapur (OD),16-06-2020,400
Burdwan (CC),16-06-2020,445
Chennai (CC),16-06-2020,450
Chittoor,16-06-2020,443
Delhi (CC),16-06-2020,370
E.Godavari,16-06-2020,385
Hyderabad,16-06-2020,375
Midnapur (KOL),16-06-2020,445
Mumbai (CC),16-06-2020,430
Mysuru,16-06-2020,440
Varanasi (CC),16-06-2020,420
Surat,16-06-2020,435
Bengaluru (CC),17-06-2020,435
Ranchi (CC),17-06-2020,424
Vijayawada,17-06-2020,390
Vizag,17-06-2020,375
W.Godavari,17-06-2020,385
Warangal,17-06-2020,378
Allahabad (CC),17-06-2020,395
Pune,17-06-2020,445
Bhopal,17-06-2020,400
Indore (CC),17-06-2020,380
Jabalpur,17-06-2020,405
Kanpur (CC),17-06-2020,371
Kolkata (WB),17-06-2020,490
Luknow (CC),17-06-2020,417
Raipur,17-06-2020,420
Hospet,17-06-2020,400
Patna,17-06-2020,405
Namakkal,17-06-2020,430
Nagpur,17-06-2020,390
Ahmedabad,17-06-2020,400
Ajmer,17-06-2020,360
Asansole,17-06-2020,437
Barwala,17-06-2020,359
Brahmapur (OD),17-06-2020,400
Burdwan (CC),17-06-2020,445
Chennai (CC),17-06-2020,450
Chittoor,17-06-2020,443
Delhi (CC),17-06-2020,370
E.Godavari,17-06-2020,385
Hyderabad,17-06-2020,378
Ludhiana,17-06-2020,357
Midnapur (KOL),17-06-2020,445
Muzaffurpur (CC),17-06-2020,428
Mysuru,17-06-2020,440
Surat,17-06-2020,435
Varanasi (CC),17-06-2020,420
Mumbai (CC),17-06-2020,435
Pune,18-06-2020,445
Vijayawada,18-06-2020,390
Vizag,18-06-2020,375
W.Godavari,18-06-2020,385
Warangal,18-06-2020,381
Bhopal,18-06-2020,400
Hospet,18-06-2020,400
Indore (CC),18-06-2020,380
Jabalpur,18-06-2020,405
Kanpur (CC),18-06-2020,371
Kolkata (WB),18-06-2020,490
Luknow (CC),18-06-2020,417
Raipur,18-06-2020,420
Surat,18-06-2020,440
Varanasi (CC),18-06-2020,410
Ranchi (CC),18-06-2020,414
Ahmedabad,18-06-2020,378
Ajmer,18-06-2020,360
Allahabad (CC),18-06-2020,390
Barwala,18-06-2020,359
Patna,18-06-2020,405
Namakkal,18-06-2020,430
Nagpur,18-06-2020,390
Asansole,18-06-2020,437
Muzaffurpur (CC),18-06-2020,419
Mumbai (CC),18-06-2020,438
Midnapur (KOL),18-06-2020,445
Ludhiana,18-06-2020,357
Mysuru,18-06-2020,440
E.Godavari,18-06-2020,385
Delhi (CC),18-06-2020,370
Chittoor,18-06-2020,443
Chennai (CC),18-06-2020,450
Burdwan (CC),18-06-2020,445
Brahmapur (OD),18-06-2020,400
Hyderabad,18-06-2020,378
Bengaluru (CC),18-06-2020,435
Chittoor,19-06-2020,443
E.Godavari,19-06-2020,385
Delhi (CC),19-06-2020,355
Brahmapur (OD),19-06-2020,395
Burdwan (CC),19-06-2020,447
Raipur,19-06-2020,420
Asansole,19-06-2020,437
Varanasi (CC),19-06-2020,410
Chennai (CC),19-06-2020,450
Ajmer,19-06-2020,360
Ahmedabad,19-06-2020,378
Bengaluru (CC),19-06-2020,435
Surat,19-06-2020,440
Hyderabad,19-06-2020,378
Pune,19-06-2020,445
Midnapur (KOL),19-06-2020,447
Luknow (CC),19-06-2020,417
Kolkata (WB),19-06-2020,490
Kanpur (CC),19-06-2020,371
Jabalpur,19-06-2020,405
Indore (CC),19-06-2020,390
Ludhiana,19-06-2020,357
Bhopal,19-06-2020,400
Allahabad (CC),19-06-2020,395
Warangal,19-06-2020,381
W.Godavari,19-06-2020,385
Hospet,19-06-2020,400
Vijayawada,19-06-2020,390
Ranchi (CC),19-06-2020,414
Barwala,19-06-2020,359
Patna,19-06-2020,395
Namakkal,19-06-2020,430
Nagpur,19-06-2020,375
Mysuru,19-06-2020,440
Muzaffurpur (CC),19-06-2020,409
Mumbai (CC),19-06-2020,438
Vizag,19-06-2020,375
Bhopal,20-06-2020,390
Hospet,20-06-2020,400
Indore (CC),20-06-2020,390
Jabalpur,20-06-2020,405
Kanpur (CC),20-06-2020,371
Varanasi (CC),20-06-2020,400
Luknow (CC),20-06-2020,417
Raipur,20-06-2020,420
Surat,20-06-2020,440
Allahabad (CC),20-06-2020,390
Kolkata (WB),20-06-2020,430
Warangal,20-06-2020,381
Ahmedabad,20-06-2020,378
Vizag,20-06-2020,375
Ajmer,20-06-2020,360
Asansole,20-06-2020,437
Barwala,20-06-2020,359
Bengaluru (CC),20-06-2020,435
Brahmapur (OD),20-06-2020,395
Burdwan (CC),20-06-2020,447
Chennai (CC),20-06-2020,450
Chittoor,20-06-2020,443
Delhi (CC),20-06-2020,355
W.Godavari,20-06-2020,385
Hyderabad,20-06-2020,378
Ludhiana,20-06-2020,357
E.Godavari,20-06-2020,385
Pune,20-06-2020,445
Midnapur (KOL),20-06-2020,447
Mumbai (CC),20-06-2020,438
Muzaffurpur (CC),20-06-2020,409
Mysuru,20-06-2020,440
Nagpur,20-06-2020,370
Namakkal,20-06-2020,400
Patna,20-06-2020,390
Ranchi (CC),20-06-2020,414
Vijayawada,20-06-2020,390
Namakkal,21-06-2020,400
Patna,21-06-2020,390
Pune,21-06-2020,435
Nagpur,21-06-2020,365
Allahabad (CC),21-06-2020,386
Vijayawada,21-06-2020,390
Hospet,21-06-2020,365
Vizag,21-06-2020,375
Warangal,21-06-2020,381
Ranchi (CC),21-06-2020,409
W.Godavari,21-06-2020,385
Bhopal,21-06-2020,400
Mysuru,21-06-2020,405
Midnapur (KOL),21-06-2020,430
Mumbai (CC),21-06-2020,438
Surat,21-06-2020,445
Varanasi (CC),21-06-2020,400
Indore (CC),21-06-2020,380
Ahmedabad,21-06-2020,400
Ajmer,21-06-2020,325
Asansole,21-06-2020,427
Barwala,21-06-2020,323
Bengaluru (CC),21-06-2020,400
Brahmapur (OD),21-06-2020,395
Burdwan (CC),21-06-2020,430
Kolkata (WB),21-06-2020,410
Chennai (CC),21-06-2020,450
Chittoor,21-06-2020,443
Delhi (CC),21-06-2020,355
E.Godavari,21-06-2020,385
Hyderabad,21-06-2020,360
Ludhiana,21-06-2020,326
Muzaffurpur (CC),21-06-2020,400
Jabalpur,21-06-2020,405
Luknow (CC),21-06-2020,407
Kanpur (CC),21-06-2020,371
Raipur,21-06-2020,420
Luknow (CC),22-06-2020,407
Pune,22-06-2020,415
Varanasi (CC),22-06-2020,400
Surat,22-06-2020,420
Raipur,22-06-2020,410
Kolkata (WB),22-06-2020,400
Kanpur (CC),22-06-2020,371
Jabalpur,22-06-2020,405
Indore (CC),22-06-2020,380
Hospet,22-06-2020,365
Bhopal,22-06-2020,400
Allahabad (CC),22-06-2020,381
Warangal,22-06-2020,363
Ranchi (CC),22-06-2020,409
W.Godavari,22-06-2020,365
Vizag,22-06-2020,375
Patna,22-06-2020,386
Vijayawada,22-06-2020,370
Namakkal,22-06-2020,370
Mysuru,22-06-2020,405
Ahmedabad,22-06-2020,380
Ajmer,22-06-2020,360
Asansole,22-06-2020,419
Barwala,22-06-2020,330
Bengaluru (CC),22-06-2020,400
Brahmapur (OD),22-06-2020,373
Burdwan (CC),22-06-2020,415
Nagpur,22-06-2020,355
Chennai (CC),22-06-2020,450
Delhi (CC),22-06-2020,355
E.Godavari,22-06-2020,365
Hyderabad,22-06-2020,340
Ludhiana,22-06-2020,329
Midnapur (KOL),22-06-2020,415
Mumbai (CC),22-06-2020,420
Muzaffurpur (CC),22-06-2020,390
Chittoor,22-06-2020,443
Delhi (CC),23-06-2020,345
Chittoor,23-06-2020,403
Chennai (CC),23-06-2020,410
E.Godavari,23-06-2020,365
Kolkata (WB),23-06-2020,375
Ludhiana,23-06-2020,320
W.Godavari,23-06-2020,365
Warangal,23-06-2020,343
Allahabad (CC),23-06-2020,381
Bhopal,23-06-2020,365
Hospet,23-06-2020,335
Indore (CC),23-06-2020,365
Jabalpur,23-06-2020,375
Burdwan (CC),23-06-2020,400
Ranchi (CC),23-06-2020,405
Pune,23-06-2020,395
Patna,23-06-2020,381
Namakkal,23-06-2020,370
Nagpur,23-06-2020,340
Mysuru,23-06-2020,375
Muzaffurpur (CC),23-06-2020,386
Mumbai (CC),23-06-2020,400
Midnapur (KOL),23-06-2020,400
Hyderabad,23-06-2020,330
Brahmapur (OD),23-06-2020,370
Kanpur (CC),23-06-2020,371
Barwala,23-06-2020,321
Luknow (CC),23-06-2020,400
Raipur,23-06-2020,410
Surat,23-06-2020,420
Varanasi (CC),23-06-2020,400
Bengaluru (CC),23-06-2020,370
Vijayawada,23-06-2020,370
Asansole,23-06-2020,409
Ajmer,23-06-2020,325
Ahmedabad,23-06-2020,380
Vizag,23-06-2020,375
Chennai (CC),24-06-2020,410
Surat,24-06-2020,400
Vijayawada,24-06-2020,345
Vizag,24-06-2020,375
W.Godavari,24-06-2020,340
Warangal,24-06-2020,333
Allahabad (CC),24-06-2020,371
Asansole,24-06-2020,405
Hospet,24-06-2020,325
Ranchi (CC),24-06-2020,400
Ajmer,24-06-2020,325
Ahmedabad,24-06-2020,380
Varanasi (CC),24-06-2020,393
Indore (CC),24-06-2020,365
Bhopal,24-06-2020,365
Chittoor,24-06-2020,403
Pune,24-06-2020,380
Namakkal,24-06-2020,370
Burdwan (CC),24-06-2020,390
E.Godavari,24-06-2020,340
Brahmapur (OD),24-06-2020,345
Bengaluru (CC),24-06-2020,360
Barwala,24-06-2020,321
Jabalpur,24-06-2020,375
Kanpur (CC),24-06-2020,357
Kolkata (WB),24-06-2020,375
Hyderabad,24-06-2020,330
Luknow (CC),24-06-2020,400
Raipur,24-06-2020,410
Ludhiana,24-06-2020,320
Midnapur (KOL),24-06-2020,390
Mumbai (CC),24-06-2020,385
Muzaffurpur (CC),24-06-2020,386
Delhi (CC),24-06-2020,335
Nagpur,24-06-2020,338
Patna,24-06-2020,381
Mysuru,24-06-2020,365
W.Godavari,25-06-2020,340
Mumbai (CC),25-06-2020,385
Mysuru,25-06-2020,355
Nagpur,25-06-2020,340
Namakkal,25-06-2020,370
Patna,25-06-2020,371
Pune,25-06-2020,382
Ranchi (CC),25-06-2020,395
Vijayawada,25-06-2020,345
Vizag,25-06-2020,345
Warangal,25-06-2020,333
Allahabad (CC),25-06-2020,371
Bhopal,25-06-2020,375
Hospet,25-06-2020,315
Indore (CC),25-06-2020,365
Jabalpur,25-06-2020,365
Kanpur (CC),25-06-2020,357
Muzaffurpur (CC),25-06-2020,381
Kolkata (WB),25-06-2020,365
Luknow (CC),25-06-2020,400
Raipur,25-06-2020,415
Ahmedabad,25-06-2020,380
Ajmer,25-06-2020,327
Asansole,25-06-2020,405
Barwala,25-06-2020,324
Bengaluru (CC),25-06-2020,350
Brahmapur (OD),25-06-2020,345
Burdwan (CC),25-06-2020,390
Chennai (CC),25-06-2020,380
Chittoor,25-06-2020,373
Delhi (CC),25-06-2020,335
E.Godavari,25-06-2020,340
Hyderabad,25-06-2020,335
Varanasi (CC),25-06-2020,393
Surat,25-06-2020,400
Ludhiana,25-06-2020,323
Midnapur (KOL),25-06-2020,390
Chennai (CC),26-06-2020,380
Varanasi (CC),26-06-2020,393
Surat,26-06-2020,405
Mysuru,26-06-2020,360
Mumbai (CC),26-06-2020,390
Ahmedabad,26-06-2020,385
Ajmer,26-06-2020,330
Asansole,26-06-2020,395
Barwala,26-06-2020,326
Burdwan (CC),26-06-2020,405
Bengaluru (CC),26-06-2020,355
Midnapur (KOL),26-06-2020,405
Ludhiana,26-06-2020,325
Hyderabad,26-06-2020,338
E.Godavari,26-06-2020,345
Delhi (CC),26-06-2020,338
Chittoor,26-06-2020,373
Brahmapur (OD),26-06-2020,357
Namakkal,26-06-2020,370
Nagpur,26-06-2020,345
Pune,26-06-2020,385
Raipur,26-06-2020,415
Luknow (CC),26-06-2020,400
Kolkata (WB),26-06-2020,385
Kanpur (CC),26-06-2020,357
Jabalpur,26-06-2020,380
Patna,26-06-2020,371
Hospet,26-06-2020,320
Indore (CC),26-06-2020,365
Allahabad (CC),26-06-2020,371
Warangal,26-06-2020,338
W.Godavari,26-06-2020,345
Vizag,26-06-2020,345
Vijayawada,26-06-2020,350
Ranchi (CC),26-06-2020,386
Bhopal,26-06-2020,375
Muzaffurpur (CC),26-06-2020,381
Asansole,27-06-2020,405
Barwala,27-06-2020,328
W.Godavari,27-06-2020,348
Ahmedabad,27-06-2020,388
Mumbai (CC),27-06-2020,393
Muzaffurpur (CC),27-06-2020,386
Mysuru,27-06-2020,360
Nagpur,27-06-2020,345
Namakkal,27-06-2020,370
Patna,27-06-2020,371
Pune,27-06-2020,388
Ranchi (CC),27-06-2020,386
Vijayawada,27-06-2020,353
Varanasi (CC),27-06-2020,393
Surat,27-06-2020,408
Raipur,27-06-2020,415
Luknow (CC),27-06-2020,390
Kolkata (WB),27-06-2020,365
Kanpur (CC),27-06-2020,362
Jabalpur,27-06-2020,380
Indore (CC),27-06-2020,365
Hospet,27-06-2020,320
Bhopal,27-06-2020,385
Allahabad (CC),27-06-2020,367
Warangal,27-06-2020,341
Brahmapur (OD),27-06-2020,360
Ajmer,27-06-2020,332
Bengaluru (CC),27-06-2020,355
Vizag,27-06-2020,345
Burdwan (CC),27-06-2020,405
Chennai (CC),27-06-2020,380
Chittoor,27-06-2020,373
Delhi (CC),27-06-2020,338
E.Godavari,27-06-2020,345
Hyderabad,27-06-2020,340
Ludhiana,27-06-2020,326
Midnapur (KOL),27-06-2020,405
Ranchi (CC),28-06-2020,380
Indore (CC),28-06-2020,375
Jabalpur,28-06-2020,380
Kanpur (CC),28-06-2020,367
Kolkata (WB),28-06-2020,395
Luknow (CC),28-06-2020,390
Varanasi (CC),28-06-2020,400
Ahmedabad,28-06-2020,388
Raipur,28-06-2020,415
Surat,28-06-2020,410
Hospet,28-06-2020,360
Ajmer,28-06-2020,335
Bhopal,28-06-2020,385
Allahabad (CC),28-06-2020,371
Warangal,28-06-2020,343
Pune,28-06-2020,390
Patna,28-06-2020,391
Namakkal,28-06-2020,370
Nagpur,28-06-2020,350
Mysuru,28-06-2020,360
Muzaffurpur (CC),28-06-2020,391
Mumbai (CC),28-06-2020,395
Midnapur (KOL),28-06-2020,415
Ludhiana,28-06-2020,331
Vijayawada,28-06-2020,360
Vizag,28-06-2020,345
Delhi (CC),28-06-2020,342
Chittoor,28-06-2020,373
Chennai (CC),28-06-2020,380
Burdwan (CC),28-06-2020,415
Brahmapur (OD),28-06-2020,360
Bengaluru (CC),28-06-2020,355
Barwala,28-06-2020,331
Asansole,28-06-2020,405
W.Godavari,28-06-2020,350
E.Godavari,28-06-2020,350
Hyderabad,28-06-2020,342
Bhopal,29-06-2020,385
Allahabad (CC),29-06-2020,376
Barwala,29-06-2020,334
Bengaluru (CC),29-06-2020,365
Burdwan (CC),29-06-2020,415
Chennai (CC),29-06-2020,380
Chittoor,29-06-2020,373
Delhi (CC),29-06-2020,349
E.Godavari,29-06-2020,352
Hyderabad,29-06-2020,344
Ludhiana,29-06-2020,334
Midnapur (KOL),29-06-2020,415
Asansole,29-06-2020,405
Mumbai (CC),29-06-2020,395
Mysuru,29-06-2020,370
Nagpur,29-06-2020,350
Namakkal,29-06-2020,370
Patna,29-06-2020,395
Pune,29-06-2020,392
Ranchi (CC),29-06-2020,390
Vijayawada,29-06-2020,362
Vizag,29-06-2020,347
W.Godavari,29-06-2020,352
Warangal,29-06-2020,345
Muzaffurpur (CC),29-06-2020,395
Ajmer,29-06-2020,338
Brahmapur (OD),29-06-2020,362
Surat,29-06-2020,410
Raipur,29-06-2020,415
Luknow (CC),29-06-2020,390
Kolkata (WB),29-06-2020,395
Kanpur (CC),29-06-2020,371
Jabalpur,29-06-2020,380
Indore (CC),29-06-2020,375
Hospet,29-06-2020,330
Ahmedabad,29-06-2020,392
Varanasi (CC),29-06-2020,400
Nagpur,30-06-2020,350
Namakkal,30-06-2020,370
Patna,30-06-2020,395
Pune,30-06-2020,395
Ranchi (CC),30-06-2020,395
Vijayawada,30-06-2020,364
Vizag,30-06-2020,349
Mysuru,30-06-2020,375
Muzaffurpur (CC),30-06-2020,395
Ajmer,30-06-2020,340
Asansole,30-06-2020,405
Barwala,30-06-2020,336
Bengaluru (CC),30-06-2020,370
Brahmapur (OD),30-06-2020,365
Burdwan (CC),30-06-2020,405
Chennai (CC),30-06-2020,380
Chittoor,30-06-2020,373
Delhi (CC),30-06-2020,349
E.Godavari,30-06-2020,354
W.Godavari,30-06-2020,354
Hyderabad,30-06-2020,346
Ludhiana,30-06-2020,336
Midnapur (KOL),30-06-2020,415
Ahmedabad,30-06-2020,394
Warangal,30-06-2020,347
Mumbai (CC),30-06-2020,399
Bhopal,30-06-2020,385
Allahabad (CC),30-06-2020,376
Surat,30-06-2020,412
Raipur,30-06-2020,415
Luknow (CC),30-06-2020,390
Varanasi (CC),30-06-2020,400
Kanpur (CC),30-06-2020,371
Jabalpur,30-06-2020,380
Indore (CC),30-06-2020,375
Hospet,30-06-2020,335
Kolkata (WB),30-06-2020,395
E.Godavari,01-07-2020,473
Mysuru,01-07-2020,470
Muzaffurpur (CC),01-07-2020,528
Mumbai (CC),01-07-2020,505
Midnapur (KOL),01-07-2020,525
Ludhiana,01-07-2020,459
Hyderabad,01-07-2020,440
Delhi (CC),01-07-2020,485
Bengaluru (CC),01-07-2020,465
Chennai (CC),01-07-2020,480
Brahmapur (OD),01-07-2020,485
Nagpur,01-07-2020,455
Barwala,01-07-2020,457
Asansole,01-07-2020,525
Ajmer,01-07-2020,458
Ahmedabad,01-07-2020,495
Chittoor,01-07-2020,473
Namakkal,01-07-2020,428
Burdwan (CC),01-07-2020,525
Ranchi (CC),01-07-2020,533
Patna,01-07-2020,524
Varanasi (CC),01-07-2020,513
Surat,01-07-2020,510
Raipur,01-07-2020,512
Luknow (CC),01-07-2020,530
Kolkata (WB),01-07-2020,514
Kanpur (CC),01-07-2020,485
Jabalpur,01-07-2020,472
Pune,01-07-2020,510
Hospet,01-07-2020,430
Bhopal,01-07-2020,485
Allahabad (CC),01-07-2020,495
Warangal,01-07-2020,443
W.Godavari,01-07-2020,473
Vizag,01-07-2020,488
Indore (CC),01-07-2020,480
Vijayawada,01-07-2020,473
Asansole,02-07-2020,366
Ajmer,02-07-2020,321
Ahmedabad,02-07-2020,375
W.Godavari,02-07-2020,325
Warangal,02-07-2020,318
Allahabad (CC),02-07-2020,362
Bhopal,02-07-2020,345
Jabalpur,02-07-2020,340
Indore (CC),02-07-2020,330
Barwala,02-07-2020,307
Kanpur (CC),02-07-2020,338
Kolkata (WB),02-07-2020,348
Luknow (CC),02-07-2020,377
Raipur,02-07-2020,350
Surat,02-07-2020,380
Varanasi (CC),02-07-2020,373
Hospet,02-07-2020,325
Bengaluru (CC),02-07-2020,360
Chittoor,02-07-2020,373
Burdwan (CC),02-07-2020,360
Vijayawada,02-07-2020,325
Vizag,02-07-2020,375
Ranchi (CC),02-07-2020,381
Pune,02-07-2020,370
Patna,02-07-2020,357
Namakkal,02-07-2020,335
Brahmapur (OD),02-07-2020,337
Nagpur,02-07-2020,323
Muzaffurpur (CC),02-07-2020,357
Mumbai (CC),02-07-2020,380
Ludhiana,02-07-2020,301
Hyderabad,02-07-2020,315
E.Godavari,02-07-2020,325
Delhi (CC),02-07-2020,325
Chennai (CC),02-07-2020,380
Mysuru,02-07-2020,368
Midnapur (KOL),02-07-2020,360
Namakkal,03-07-2020,308
Nagpur,03-07-2020,275
Barwala,03-07-2020,
Raipur,03-07-2020,320
Luknow (CC),03-07-2020,350
Kanpur (CC),03-07-2020,315
Jabalpur,03-07-2020,302
Indore (CC),03-07-2020,295
Hospet,03-07-2020,285
Bhopal,03-07-2020,300
Allahabad (CC),03-07-2020,312
Warangal,03-07-2020,278
W.Godavari,03-07-2020,313
Vizag,03-07-2020,350
Vijayawada,03-07-2020,313
Ranchi (CC),03-07-2020,367
Pune,03-07-2020,330
Patna,03-07-2020,339
Ahmedabad,03-07-2020,340
Ajmer,03-07-2020,280
Asansole,03-07-2020,365
Bengaluru (CC),03-07-2020,320
Brahmapur (OD),03-07-2020,318
Burdwan (CC),03-07-2020,363
Chennai (CC),03-07-2020,330
Chittoor,03-07-2020,323
Delhi (CC),03-07-2020,295
E.Godavari,03-07-2020,313
Surat,03-07-2020,355
Varanasi (CC),03-07-2020,350
Kolkata (WB),03-07-2020,355
Hyderabad,03-07-2020,280
Ludhiana,03-07-2020,288
Midnapur (KOL),03-07-2020,363
Mumbai (CC),03-07-2020,330
Muzaffurpur (CC),03-07-2020,343
Mysuru,03-07-2020,325
Mysuru,04-07-2020,380
Midnapur (KOL),04-07-2020,400
Ahmedabad,04-07-2020,360
Nagpur,04-07-2020,265
Ajmer,04-07-2020,265
Barwala,04-07-2020,275
Bengaluru (CC),04-07-2020,370
Brahmapur (OD),04-07-2020,340
Burdwan (CC),04-07-2020,400
Chennai (CC),04-07-2020,410
Chittoor,04-07-2020,403
Delhi (CC),04-07-2020,300
E.Godavari,04-07-2020,345
Asansole,04-07-2020,358
Surat,04-07-2020,410
Varanasi (CC),04-07-2020,333
Luknow (CC),04-07-2020,333
Muzaffurpur (CC),04-07-2020,300
Mumbai (CC),04-07-2020,405
Namakkal,04-07-2020,400
Patna,04-07-2020,295
Pune,04-07-2020,390
Ranchi (CC),04-07-2020,357
Hyderabad,04-07-2020,355
Vijayawada,04-07-2020,345
Vizag,04-07-2020,345
Raipur,04-07-2020,350
W.Godavari,04-07-2020,345
Allahabad (CC),04-07-2020,286
Bhopal,04-07-2020,305
Hospet,04-07-2020,335
Indore (CC),04-07-2020,250
Jabalpur,04-07-2020,240
Kanpur (CC),04-07-2020,324
Kolkata (WB),04-07-2020,360
Warangal,04-07-2020,353
Ludhiana,04-07-2020,283
Allahabad (CC),05-07-2020,328
Asansole,05-07-2020,380
Pune,05-07-2020,400
Varanasi (CC),05-07-2020,350
Warangal,05-07-2020,347
W.Godavari,05-07-2020,345
Vizag,05-07-2020,375
Vijayawada,05-07-2020,345
Ranchi (CC),05-07-2020,380
Hospet,05-07-2020,315
Patna,05-07-2020,367
Namakkal,05-07-2020,340
Nagpur,05-07-2020,290
Mysuru,05-07-2020,355
Muzaffurpur (CC),05-07-2020,377
Mumbai (CC),05-07-2020,385
Midnapur (KOL),05-07-2020,380
Ludhiana,05-07-2020,298
Ajmer,05-07-2020,290
